TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
2,11,Aston Villa,2020/2021,38,16,7,15,55.0,55.0,46.0,9.0,557.0,14.657894736842104,492.0,12.947368421052632,190.0,5.0,186.0,4.894736842105263,221.0,5.815789473684211,188.0,4.947368421052632,528.0,13.894736842105264,478.0,12.578947368421053,66.0,1.736842105263158,64.0,1.6842105263157894,5.0,0.13157894736842105,4.0,0.10526315789473684
28,12,Newcastle,2020/2021,38,12,9,17,45.0,46.0,62.0,-16.0,553.0,14.552631578947368,416.0,10.947368421052632,185.0,4.868421052631579,150.0,3.9473684210526314,215.0,5.657894736842105,175.0,4.605263157894737,402.0,10.578947368421053,418.0,11.0,54.0,1.4210526315789473,64.0,1.6842105263157894,2.0,0.05263157894736842,4.0,0.10526315789473684
44,13,Wolves,2020/2021,38,12,9,17,45.0,36.0,52.0,-16.0,519.0,13.657894736842104,385.0,10.131578947368421,174.0,4.578947368421052,137.0,3.6052631578947367,228.0,6.0,167.0,4.394736842105263,444.0,11.68421052631579,385.0,10.131578947368421,56.0,1.4736842105263157,57.0,1.5,0.0,0.0,5.0,0.13157894736842105
14,14,Crystal Palace,2020/2021,38,12,8,18,44.0,41.0,66.0,-25.0,438.0,11.526315789473685,447.0,11.763157894736842,153.0,4.026315789473684,155.0,4.078947368421052,206.0,5.421052631578948,175.0,4.605263157894737,432.0,11.368421052631579,415.0,10.921052631578947,49.0,1.2894736842105263,47.0,1.236842105263158,3.0,0.07894736842105263,3.0,0.07894736842105263
35,15,Southampton,2020/2021,38,12,7,19,43.0,47.0,68.0,-21.0,468.0,12.31578947368421,383.0,10.078947368421053,197.0,5.184210526315789,149.0,3.9210526315789473,190.0,5.0,185.0,4.868421052631579,436.0,11.473684210526315,428.0,11.263157894736842,50.0,1.3157894736842106,56.0,1.4736842105263157,3.0,0.07894736842105263,3.0,0.07894736842105263
9,16,Brighton,2020/2021,38,9,14,15,41.0,40.0,46.0,-6.0,502.0,13.210526315789474,343.0,9.026315789473685,155.0,4.078947368421052,115.0,3.026315789473684,233.0,6.131578947368421,153.0,4.026315789473684,430.0,11.31578947368421,373.0,9.81578947368421,58.0,1.5263157894736843,39.0,1.0263157894736843,0.0,0.0,8.0,0.21052631578947367
10,17,Burnley,2020/2021,38,10,9,19,39.0,33.0,55.0,-22.0,518.0,13.631578947368421,439.0,11.552631578947368,164.0,4.315789473684211,153.0,4.026315789473684,235.0,6.184210526315789,176.0,4.631578947368421,388.0,10.210526315789474,399.0,10.5,44.0,1.1578947368421053,36.0,0.9473684210526315,1.0,0.02631578947368421,1.0,0.02631578947368421
17,18,Fulham,2020/2021,38,5,13,20,28.0,27.0,53.0,-26.0,463.0,12.18421052631579,408.0,10.736842105263158,151.0,3.973684210526316,158.0,4.157894736842105,194.0,5.105263157894737,162.0,4.2631578947368425,426.0,11.210526315789474,445.0,11.710526315789474,54.0,1.4210526315789473,51.0,1.3421052631578947,2.0,0.05263157894736842,2.0,0.05263157894736842
41,19,West Brom,2020/2021,38,5,11,22,26.0,35.0,76.0,-41.0,461.0,12.131578947368421,478.0,12.578947368421053,176.0,4.631578947368421,182.0,4.7894736842105265,241.0,6.342105263157895,171.0,4.5,430.0,11.31578947368421,404.0,10.631578947368421,54.0,1.4210526315789473,45.0,1.1842105263157894,3.0,0.07894736842105263,2.0,0.05263157894736842
34,20,Sheffield United,2020/2021,38,7,2,29,23.0,20.0,63.0,-43.0,472.0,12.421052631578947,395.0,10.394736842105264,174.0,4.578947368421052,137.0,3.6052631578947367,227.0,5.973684210526316,187.0,4.921052631578948,393.0,10.342105263157896,370.0,9.736842105263158,46.0,1.2105263157894737,64.0,1.6842105263157894,1.0,0.02631578947368421,3.0,0.07894736842105263
